x,y,z,theta1,theta2,theta3
0.37439976983435397,0.3769414097443906,0.6720612567315193,0.12337327118353059,0.47052032011188194,0.6320319414779502
0.5021943547458928,0.6861918209836361,0.4382990863964711,0.7481243739136939,0.6559732604172037,0.6478400473249951
0.7534084001383112,0.29653974212774326,0.5745607711586532,0.39233112331052356,0.8291384550450244,0.2340220320129065
0.6638168012779893,0.5881165512005777,0.03067242186370489,0.5785435292782913,1.0835996490721143,0.35042774756951345
0.5379656771282418,0.5182404631353583,0.21060881021916988,0.5712827156859764,0.9466031769159611,0.7307814088625607
0.45153860189214745,0.7947007593718731,0.27910296366409226,0.7759397207371878,0.9540277650214191,0.27549476350230945
0.24398766226200408,0.7013277137823093,0.42448074683872317,0.893940397994315,0.904547044411715,0.23004579785317406
0.518859572577798,0.5790199428938679,0.30784939549873247,0.7127122832102968,0.7624858667614861,0.7836787202757489
0.423706168102464,0.7106842550228064,0.07128059339216974,0.8052959413580147,1.063667157870373,0.3104251807066033
0.6599991229281026,0.3870242097088118,0.6364792299532882,0.40214996362227434,0.5278039876214308,0.6052527153375236
